198,210,234,0
201,214,236,0
201,217,234,0
201,217,233,0
191,211,229,0
175,199,221,0
159,184,210,0
160,188,218,0
168,197,224,0
172,202,227,0
174,202,226,0
174,200,224,0
174,201,222,0
177,200,226,0
178,205,226,0
185,210,230,0
189,213,233,0
195,216,237,0
195,216,237,0
195,217,235,0
190,215,235,0
189,214,234,0
190,215,235,0
189,213,233,0
191,215,235,0
193,215,233,0
196,216,234,0
196,216,234,0
197,217,235,0
197,217,235,0
198,218,236,0
199,219,237,0
199,219,237,0
199,219,237,0
199,219,237,0
200,220,238,0
200,220,238,0
200,220,238,0
198,218,236,0
197,217,235,0
197,217,235,0
196,216,234,0
197,217,235,0
195,215,233,0
195,215,233,0
194,214,232,0
192,214,232,0
191,213,231,0
191,213,231,0
190,212,230,0
188,210,228,0
188,210,228,0
187,209,227,0
188,210,228,0
187,208,229,0
187,208,229,0
187,208,229,0
187,209,227,0
187,209,227,0
186,208,226,0
186,208,226,0
184,208,228,0
184,208,228,0
184,208,228,0
176,199,215,0
177,199,217,0
164,189,209,0
146,172,196,0
129,159,186,0
110,141,172,0
104,137,176,0
96,129,168,0
94,128,164,0
97,130,169,0
95,130,170,0
102,138,176,0
106,142,180,0
117,157,192,0
120,160,195,0
117,157,192,0
121,163,198,0
125,167,202,0
118,163,197,0
117,159,194,0
117,159,194,0
112,157,191,0
114,159,196,0
108,153,191,0
104,149,187,0
97,137,185,0
92,135,178,0
99,143,184,0
90,134,181,0
75,116,171,0
71,113,172,0
69,113,172,0
72,113,168,0
68,108,167,0
66,108,167,0
63,107,168,0
62,107,168,0
64,108,167,0
62,107,164,0
63,106,163,0
65,108,165,0
69,109,167,0
62,102,161,0
77,117,175,0
72,113,168,0
77,115,169,0
81,118,168,0
82,119,169,0
75,113,161,0
72,110,158,0
66,103,153,0
63,102,154,0
61,100,152,0
59,96,148,0
55,92,144,0
55,92,144,0
54,88,141,0
50,84,137,0
44,78,131,0
45,77,130,0
44,76,129,0
40,72,125,0
37,69,122,0
38,72,125,0
31,68,120,0
29,66,118,0
31,66,116,0
31,64,114,0
30,61,112,0
30,60,109,0
29,54,104,0
32,53,104,0
32,54,102,0
30,53,99,0
24,44,91,0
20,41,86,0
23,42,87,0
23,42,85,0
23,42,85,0
24,41,84,0
24,41,84,0
24,42,83,0
21,41,82,0
23,41,82,0
18,37,74,0
17,34,73,0
20,39,74,0
24,40,77,0
20,33,71,0
16,30,66,0
17,31,67,0
20,33,71,0
18,34,71,0
22,36,72,0
23,39,76,0
22,38,75,0
20,36,72,0
19,36,69,0
23,39,75,0
21,39,76,0
19,38,76,0
23,41,82,0
18,37,75,0
18,39,77,0
26,44,85,0
31,48,91,0
29,48,91,0
34,55,100,0
40,60,107,0
39,62,108,0
68,94,134,0
70,96,136,0
71,97,137,0
72,98,138,0
75,102,139,0
82,109,146,0
85,113,148,0
92,120,154,0
110,133,165,0
123,146,178,0
113,138,170,0
115,140,172,0
113,141,172,0
108,136,167,0
107,135,166,0
111,140,171,0
111,139,170,0
115,143,174,0
119,147,178,0
122,150,181,0
122,150,181,0
122,150,181,0
123,151,182,0
122,150,181,0
121,149,180,0
122,150,181,0
124,152,183,0
129,155,185,0
123,149,179,0
124,150,180,0
124,150,180,0
132,159,186,0
130,157,184,0
125,152,179,0
124,151,178,0
124,151,178,0
124,151,178,0
124,151,178,0
126,155,182,0
125,160,193,0
86,118,161,0
81,112,157,0
99,131,167,0
136,163,189,0
148,175,201,0
141,167,197,0
141,167,197,0
138,163,195,0
151,173,201,0
149,172,198,0
143,170,196,0
149,174,200,0
148,172,200,0
145,169,199,0
141,168,195,0
126,152,182,0
108,136,167,0
101,129,163,0
97,125,160,0
94,122,157,0
85,112,149,0
74,104,145,0
73,107,153,0
71,104,153,0
64,97,146,0
60,93,142,0
61,94,143,0
63,93,140,0
60,88,135,0
60,88,135,0
58,85,135,0
56,84,131,0
56,81,123,0
57,81,123,0
56,81,121,0
55,80,120,0
57,80,118,0
57,80,118,0
57,80,118,0
78,100,135,0
88,109,140,0
102,122,147,0
116,134,157,0
129,146,167,0
137,154,175,0
136,152,175,0
125,145,170,0
109,131,159,0
92,120,150,0
81,109,143,0
71,101,136,0
61,91,126,0
59,89,124,0
58,85,122,0
57,83,119,0
51,77,114,0
51,77,113,0
44,71,105,0
42,68,104,0
41,67,103,0
39,67,101,0
36,62,99,0
36,59,97,0
33,54,92,0
35,59,95,0
60,77,120,0
78,94,141,0
97,110,154,0
100,116,159,0
109,125,167,0
114,132,169,0
121,140,175,0
127,145,182,0
132,151,186,0
130,149,184,0
130,149,184,0
131,150,185,0
28,43,69,1
28,44,73,1
33,52,85,1
29,57,98,1
38,61,109,1
81,91,138,1
131,133,181,1
47,60,116,1
36,46,94,1
43,52,95,1
30,40,74,1
25,34,71,1
150,142,189,1
176,168,205,1
37,34,103,1
25,24,86,1
18,19,77,1
19,14,75,1
16,14,66,1
12,9,65,1
12,8,67,1
10,7,69,1
9,8,74,1
12,11,77,1
12,10,76,1
11,9,75,1
8,7,75,1
14,12,82,1
17,16,84,1
18,18,88,1
15,17,87,1
13,15,85,1
23,25,96,1
9,14,89,1
9,13,91,1
16,20,98,1
8,13,88,1
10,16,89,1
9,15,88,1
9,15,88,1
10,16,89,1
11,17,90,1
11,17,88,1
10,16,87,1
8,14,85,1
12,16,87,1
13,17,88,1
16,20,91,1
14,18,89,1
9,13,84,1
7,11,82,1
9,11,81,1
11,12,80,1
11,12,80,1
11,12,80,1
11,12,80,1
12,14,79,1
12,14,79,1
12,14,79,1
10,15,78,1
10,15,78,1
12,17,80,1
12,17,80,1
11,16,79,1
11,16,79,1
11,16,79,1
12,17,80,1
12,17,80,1
210,210,222,1
229,225,244,1
224,220,239,1
188,183,212,1
143,130,174,1
132,119,165,1
135,124,170,1
159,148,194,1
163,153,196,1
160,155,194,1
156,153,192,1
157,153,195,1
164,157,200,1
163,156,199,1
163,156,199,1
162,154,194,1
153,149,191,1
156,154,196,1
158,157,199,1
162,161,205,1
160,159,201,1
168,167,209,1
172,174,215,1
178,178,218,1
187,186,226,1
187,185,227,1
182,181,223,1
182,181,223,1
181,180,219,1
182,180,216,1
186,184,220,1
189,185,220,1
191,183,223,1
182,175,218,1
186,180,221,1
181,177,219,1
178,175,220,1
178,175,220,1
185,183,219,1
184,182,218,1
179,178,217,1
185,185,221,1
187,187,223,1
189,189,225,1
185,186,220,1
201,198,224,1
229,224,245,1
235,232,248,1
209,201,231,1
191,185,220,1
155,139,192,1
126,112,184,1
94,81,173,1
82,67,175,1
97,87,187,1
71,59,171,1
61,54,169,1
56,54,173,1
31,31,161,1
44,52,176,1
57,68,182,1
40,56,169,1
32,45,161,1
33,46,162,1
34,44,162,1
29,41,159,1
27,42,158,1
29,44,160,1
34,47,163,1
33,43,160,1
26,38,150,1
20,32,140,1
18,25,128,1
10,18,112,1
8,15,102,1
6,13,100,1
8,15,100,1
7,14,99,1
9,15,98,1
11,17,100,1
11,15,98,1
116,106,159,1
133,123,166,1
150,140,170,1
186,180,199,1
175,172,197,1
