194,204,211,0
195,205,212,0
196,206,213,0
194,203,212,0
196,206,213,0
197,206,215,0
197,207,214,0
199,206,215,0
199,207,214,0
199,206,215,0
202,208,215,0
202,208,215,0
200,209,213,0
199,207,214,0
198,206,213,0
200,209,213,0
200,209,213,0
200,209,213,0
200,209,213,0
200,209,213,0
199,208,212,0
200,209,213,0
201,210,214,0
201,210,214,0
200,209,213,0
200,209,213,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,213,0
201,210,213,0
201,210,213,0
201,210,213,0
201,210,213,0
201,210,213,0
199,206,215,0
201,207,214,0
199,207,214,0
199,207,214,0
200,208,215,0
200,208,215,0
203,209,216,0
204,210,217,0
203,209,216,0
202,209,218,0
202,210,217,0
202,209,218,0
204,210,217,0
202,209,218,0
202,210,217,0
203,211,218,0
203,211,218,0
203,211,218,0
205,211,218,0
205,211,218,0
205,211,218,0
205,211,218,0
205,211,218,0
205,211,218,0
205,211,218,0
203,211,218,0
203,210,219,0
202,209,218,0
202,209,218,0
202,209,218,0
200,210,217,0
200,210,217,0
202,209,218,0
205,211,216,0
204,210,215,0
204,210,215,0
204,210,215,0
204,210,215,0
204,211,214,0
203,209,214,0
205,211,216,0
207,211,216,0
207,211,216,0
204,211,214,0
204,211,214,0
204,211,214,0
204,211,214,0
204,211,214,0
204,211,214,0
204,211,214,0
204,211,214,0
200,206,213,0
199,207,214,0
199,207,214,0
198,206,213,0
199,207,214,0
200,205,214,0
200,205,214,0
203,209,216,0
204,210,217,0
204,210,217,0
203,209,216,0
204,209,218,0
201,208,217,0
201,208,217,0
201,208,217,0
202,209,218,0
202,210,217,0
202,209,218,0
202,209,218,0
202,210,217,0
202,210,217,0
204,210,217,0
204,210,217,0
204,210,217,0
204,210,217,0
204,210,217,0
203,211,218,0
202,209,218,0
202,209,218,0
202,210,217,0
200,208,215,0
202,208,215,0
202,208,215,0
203,209,214,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
202,209,212,0
203,210,213,0
200,209,213,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
201,210,214,0
199,208,211,0
199,208,211,0
199,208,211,0
199,208,212,0
199,208,212,0
198,207,211,0
198,206,213,0
199,208,212,0
199,208,212,0
200,209,213,0
200,209,213,0
201,210,214,0
200,209,213,0
199,207,214,0
200,209,213,0
202,208,213,0
201,208,211,0
203,210,213,0
204,211,214,0
203,209,216,0
